rank,score,action,name,slug,url,clicks,impressions,ctr,position,subtree_product_count,priced_product_count,has_products,rfq_enabled_count,is_rfq_suitable,child_count,is_in_sitemap,is_indexable,has_intro,has_buying_guide,has_faq,has_seo_framework,has_seo_override,has_guide_cluster,has_related_knowledge_article,is_redirect_source
621,10,seed_demand_capture_page,Wall Clocks,wall-clocks,https://machrio.com/category/wall-clocks,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
622,10,seed_demand_capture_page,Water Filtration & Purification Systems,water-filtration-purification-systems,https://machrio.com/category/water-filtration-purification-systems,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
623,10,seed_demand_capture_page,Water Testing Equipment & Meters,water-testing-equipment-meters,https://machrio.com/category/water-testing-equipment-meters,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
624,10,seed_demand_capture_page,Welding & Soldering Fume Extraction,welding-soldering-fume-extraction,https://machrio.com/category/welding-soldering-fume-extraction,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
625,10,seed_demand_capture_page,Weld Testing & Inspection,weld-testing-inspection,https://machrio.com/category/weld-testing-inspection,0,0,0,0,0,0,false,0,true,2,false,true,false,true,true,true,false,false,false,false
626,10,seed_demand_capture_page,Wheelbarrows,wheelbarrows,https://machrio.com/category/wheelbarrows,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
627,10,seed_demand_capture_page,Wire Mesh & Accessories,wire-mesh-accessories,https://machrio.com/category/wire-mesh-accessories,0,0,0,0,0,0,false,0,true,1,false,true,false,true,true,true,false,false,false,false
628,8,seed_demand_capture_page,3D Printing Accessories,3d-printing-accessories,https://machrio.com/category/3d-printing-accessories,0,2,0,99.5,0,0,false,0,true,0,false,true,true,true,true,true,false,false,false,false
629,8,add_content_cluster,Abrasive Accessories,abrasive-accessories,https://machrio.com/category/abrasive-accessories,0,0,0,0,1,1,true,1,true,1,true,true,true,true,true,true,false,false,false,false
630,6,add_content_cluster,ADA Warning Pads,ada-warning-pads,https://machrio.com/category/ada-warning-pads,0,0,0,0,2,2,true,2,true,0,true,true,true,true,true,true,false,false,false,false
631,4,seed_demand_capture_page,3D Printing,3d-printing,https://machrio.com/category/3d-printing,0,0,0,0,0,0,false,0,true,2,false,true,true,true,true,true,false,false,false,false
632,4,seed_demand_capture_page,Abrasive Blasting,abrasive-blasting,https://machrio.com/category/abrasive-blasting,0,0,0,0,0,0,false,0,true,1,false,true,true,true,true,true,false,false,false,false
633,0,seed_demand_capture_page,3D Printing Resin,3d-printing-resin,https://machrio.com/category/3d-printing-resin,0,0,0,0,0,0,false,0,true,0,false,true,true,true,true,true,false,false,false,false
634,0,seed_demand_capture_page,3-Ring Binders,3-ring-binders,https://machrio.com/category/3-ring-binders,0,0,0,0,0,0,false,0,true,0,false,true,true,true,true,true,false,false,false,false
